,model,exp,member,parent_experiment_id,parent_variant_id,branch_time_in_child,branch_time_in_parent,parent_time_units,branch_method
30,MIROC6,hist-nat,r22i1p1f1,piControl,r1i1p1f1,0.0,226450.0,days since 3200-1-1,standard
31,MIROC6,hist-nat,r23i1p1f1,piControl,r1i1p1f1,0.0,233755.0,days since 3200-1-1,standard
32,MIROC6,hist-nat,r24i1p1f1,piControl,r1i1p1f1,0.0,241060.0,days since 3200-1-1,standard
33,MIROC6,hist-nat,r25i1p1f1,piControl,r1i1p1f1,0.0,248365.0,days since 3200-1-1,standard
34,MIROC6,hist-nat,r26i1p1f1,piControl,r1i1p1f1,0.0,255670.0,days since 3200-1-1,standard
35,MIROC6,hist-nat,r27i1p1f1,piControl,r1i1p1f1,0.0,262974.0,days since 3200-1-1,standard
36,MIROC6,hist-nat,r28i1p1f1,piControl,r1i1p1f1,0.0,270279.0,days since 3200-1-1,standard
37,MIROC6,hist-nat,r29i1p1f1,piControl,r1i1p1f1,0.0,277584.0,days since 3200-1-1,standard
38,MIROC6,hist-nat,r2i1p1f1,piControl,r1i1p1f1,0.0,10958.0,days since 3200-1-1,standard
39,MIROC6,hist-nat,r30i1p1f1,piControl,r1i1p1f1,0.0,284889.0,days since 3200-1-1,standard
40,MIROC6,hist-nat,r31i1p1f1,piControl,r1i1p1f1,0.0,3653.0,days since 3200-1-1,standard
41,MIROC6,hist-nat,r32i1p1f1,piControl,r1i1p1f1,0.0,7305.0,days since 3200-1-1,standard
42,MIROC6,hist-nat,r33i1p1f1,piControl,r1i1p1f1,0.0,14610.0,days since 3200-1-1,standard
43,MIROC6,hist-nat,r34i1p1f1,piControl,r1i1p1f1,0.0,18263.0,days since 3200-1-1,standard
44,MIROC6,hist-nat,r35i1p1f1,piControl,r1i1p1f1,0.0,25568.0,days since 3200-1-1,standard
45,MIROC6,hist-nat,r36i1p1f1,piControl,r1i1p1f1,0.0,29220.0,days since 3200-1-1,standard
46,MIROC6,hist-nat,r37i1p1f1,piControl,r1i1p1f1,0.0,36525.0,days since 3200-1-1,standard
47,MIROC6,hist-nat,r38i1p1f1,piControl,r1i1p1f1,0.0,40177.0,days since 3200-1-1,standard
48,MIROC6,hist-nat,r39i1p1f1,piControl,r1i1p1f1,0.0,47482.0,days since 3200-1-1,standard
49,MIROC6,hist-nat,r3i1p1f1,piControl,r1i1p1f1,0.0,21915.0,days since 3200-1-1,standard
50,MIROC6,hist-nat,r40i1p1f1,piControl,r1i1p1f1,0.0,51134.0,days since 3200-1-1,standard
51,MIROC6,hist-nat,r41i1p1f1,piControl,r1i1p1f1,0.0,222798.0,days since 3200-1-1,standard
52,MIROC6,hist-nat,r42i1p1f1,piControl,r1i1p1f1,0.0,230103.0,days since 3200-1-1,standard
53,MIROC6,hist-nat,r43i1p1f1,piControl,r1i1p1f1,0.0,237408.0,days since 3200-1-1,standard
54,MIROC6,hist-nat,r44i1p1f1,piControl,r1i1p1f1,0.0,244713.0,days since 3200-1-1,standard
55,MIROC6,hist-nat,r45i1p1f1,piControl,r1i1p1f1,0.0,252018.0,days since 3200-1-1,standard
56,MIROC6,hist-nat,r46i1p1f1,piControl,r1i1p1f1,0.0,259322.0,days since 3200-1-1,standard
57,MIROC6,hist-nat,r47i1p1f1,piControl,r1i1p1f1,0.0,266627.0,days since 3200-1-1,standard
58,MIROC6,hist-nat,r48i1p1f1,piControl,r1i1p1f1,0.0,273932.0,days since 3200-1-1,standard
59,MIROC6,hist-nat,r49i1p1f1,piControl,r1i1p1f1,0.0,281237.0,days since 3200-1-1,standard
60,MIROC6,hist-nat,r4i1p1f1,piControl,r1i1p1f1,0.0,32873.0,days since 3200-1-1,standard
61,MIROC6,hist-nat,r50i1p1f1,piControl,r1i1p1f1,0.0,288542.0,days since 3200-1-1,standard
62,MIROC6,hist-nat,r5i1p1f1,piControl,r1i1p1f1,0.0,43829.0,days since 3200-1-1,standard
63,MIROC6,hist-nat,r6i1p1f1,piControl,r1i1p1f1,0.0,54787.0,days since 3200-1-1,standard
64,MIROC6,hist-nat,r7i1p1f1,piControl,r1i1p1f1,0.0,65744.0,days since 3200-1-1,standard
65,MIROC6,hist-nat,r8i1p1f1,piControl,r1i1p1f1,0.0,76701.0,days since 3200-1-1,standard
66,MIROC6,hist-nat,r9i1p1f1,piControl,r1i1p1f1,0.0,87658.0,days since 3200-1-1,standard
67,MIROC6,historical,r10i1p1f1,piControl,r1i1p1f1,0.0,98616.0,days since 3200-1-1,standard
68,MIROC6,historical,r11i1p1f1,piControl,r1i1p1f1,0.0,109573.0,days since 3200-1-1,standard
69,MIROC6,historical,r12i1p1f1,piControl,r1i1p1f1,0.0,120530.0,days since 3200-1-1,standard
70,MIROC6,historical,r13i1p1f1,piControl,r1i1p1f1,0.0,131487.0,days since 3200-1-1,standard
71,MIROC6,historical,r14i1p1f1,piControl,r1i1p1f1,0.0,142445.0,days since 3200-1-1,standard
72,MIROC6,historical,r15i1p1f1,piControl,r1i1p1f1,0.0,153402.0,days since 3200-1-1,standard
73,MIROC6,historical,r16i1p1f1,piControl,r1i1p1f1,0.0,164360.0,days since 3200-1-1,standard
74,MIROC6,historical,r17i1p1f1,piControl,r1i1p1f1,0.0,175317.0,days since 3200-1-1,standard
75,MIROC6,historical,r18i1p1f1,piControl,r1i1p1f1,0.0,186274.0,days since 3200-1-1,standard
76,MIROC6,historical,r19i1p1f1,piControl,r1i1p1f1,0.0,197231.0,days since 3200-1-1,standard
77,MIROC6,historical,r1i1p1f1,piControl,r1i1p1f1,0.0,0.0,days since 3200-1-1,standard
78,MIROC6,historical,r20i1p1f1,piControl,r1i1p1f1,0.0,208189.0,days since 3200-1-1,standard
79,MIROC6,historical,r21i1p1f1,piControl,r1i1p1f1,0.0,219146.0,days since 3200-1-1,standard
80,MIROC6,historical,r22i1p1f1,piControl,r1i1p1f1,0.0,226450.0,days since 3200-1-1,standard
81,MIROC6,historical,r23i1p1f1,piControl,r1i1p1f1,0.0,233755.0,days since 3200-1-1,standard
82,MIROC6,historical,r24i1p1f1,piControl,r1i1p1f1,0.0,241060.0,days since 3200-1-1,standard
83,MIROC6,historical,r25i1p1f1,piControl,r1i1p1f1,0.0,248365.0,days since 3200-1-1,standard
84,MIROC6,historical,r26i1p1f1,piControl,r1i1p1f1,0.0,255670.0,days since 3200-1-1,standard
85,MIROC6,historical,r27i1p1f1,piControl,r1i1p1f1,0.0,262974.0,days since 3200-1-1,standard
86,MIROC6,historical,r28i1p1f1,piControl,r1i1p1f1,0.0,270279.0,days since 3200-1-1,standard
87,MIROC6,historical,r29i1p1f1,piControl,r1i1p1f1,0.0,277584.0,days since 3200-1-1,standard
88,MIROC6,historical,r2i1p1f1,piControl,r1i1p1f1,0.0,10958.0,days since 3200-1-1,standard
89,MIROC6,historical,r30i1p1f1,piControl,r1i1p1f1,0.0,284889.0,days since 3200-1-1,standard
90,MIROC6,historical,r31i1p1f1,piControl,r1i1p1f1,0.0,3653.0,days since 3200-1-1,standard
91,MIROC6,historical,r32i1p1f1,piControl,r1i1p1f1,0.0,7305.0,days since 3200-1-1,standard
92,MIROC6,historical,r33i1p1f1,piControl,r1i1p1f1,0.0,14610.0,days since 3200-1-1,standard
93,MIROC6,historical,r34i1p1f1,piControl,r1i1p1f1,0.0,18263.0,days since 3200-1-1,standard
94,MIROC6,historical,r35i1p1f1,piControl,r1i1p1f1,0.0,25568.0,days since 3200-1-1,standard
95,MIROC6,historical,r36i1p1f1,piControl,r1i1p1f1,0.0,29220.0,days since 3200-1-1,standard
96,MIROC6,historical,r37i1p1f1,piControl,r1i1p1f1,0.0,36525.0,days since 3200-1-1,standard
97,MIROC6,historical,r38i1p1f1,piControl,r1i1p1f1,0.0,40177.0,days since 3200-1-1,standard
98,MIROC6,historical,r39i1p1f1,piControl,r1i1p1f1,0.0,47482.0,days since 3200-1-1,standard
99,MIROC6,historical,r3i1p1f1,piControl,r1i1p1f1,0.0,21915.0,days since 3200-1-1,standard
100,MIROC6,historical,r40i1p1f1,piControl,r1i1p1f1,0.0,51134.0,days since 3200-1-1,standard
101,MIROC6,historical,r41i1p1f1,piControl,r1i1p1f1,0.0,222798.0,days since 3200-1-1,standard
102,MIROC6,historical,r42i1p1f1,piControl,r1i1p1f1,0.0,230103.0,days since 3200-1-1,standard
103,MIROC6,historical,r43i1p1f1,piControl,r1i1p1f1,0.0,237408.0,days since 3200-1-1,standard
104,MIROC6,historical,r44i1p1f1,piControl,r1i1p1f1,0.0,244713.0,days since 3200-1-1,standard
105,MIROC6,historical,r45i1p1f1,piControl,r1i1p1f1,0.0,252018.0,days since 3200-1-1,standard
106,MIROC6,historical,r46i1p1f1,piControl,r1i1p1f1,0.0,259322.0,days since 3200-1-1,standard
107,MIROC6,historical,r47i1p1f1,piControl,r1i1p1f1,0.0,266627.0,days since 3200-1-1,standard
108,MIROC6,historical,r48i1p1f1,piControl,r1i1p1f1,0.0,273932.0,days since 3200-1-1,standard
109,MIROC6,historical,r49i1p1f1,piControl,r1i1p1f1,0.0,281237.0,days since 3200-1-1,standard
110,MIROC6,historical,r4i1p1f1,piControl,r1i1p1f1,0.0,32873.0,days since 3200-1-1,standard
111,MIROC6,historical,r50i1p1f1,piControl,r1i1p1f1,0.0,288542.0,days since 3200-1-1,standard
112,MIROC6,historical,r5i1p1f1,piControl,r1i1p1f1,0.0,43829.0,days since 3200-1-1,standard
113,MIROC6,historical,r6i1p1f1,piControl,r1i1p1f1,0.0,54787.0,days since 3200-1-1,standard
114,MIROC6,historical,r7i1p1f1,piControl,r1i1p1f1,0.0,65744.0,days since 3200-1-1,standard
115,MIROC6,historical,r8i1p1f1,piControl,r1i1p1f1,0.0,76701.0,days since 3200-1-1,standard
116,MIROC6,historical,r9i1p1f1,piControl,r1i1p1f1,0.0,87658.0,days since 3200-1-1,standard
117,MIROC6,piClim-4xCO2,r1i1p1f1,piControl,r1i1p1f1,0.0,0.0,days since 3200-1-1,standard
118,MIROC6,piClim-control,r11i1p1f1,piControl,r1i1p1f1,0.0,109573.0,days since 3200-1-1,standard
119,MIROC6,piClim-control,r1i1p1f1,piControl,r1i1p1f1,0.0,0.0,days since 3200-1-1,standard
120,MIROC6,piClim-histall,r1i1p1f1,piControl,r1i1p1f1,0.0,0.0,days since 3200-1-1,standard
121,MIROC6,piClim-histall,r2i1p1f1,piControl,r1i1p1f1,0.0,10958.0,days since 3200-1-1,standard
122,MIROC6,piClim-histall,r3i1p1f1,piControl,r1i1p1f1,0.0,21915.0,days since 3200-1-1,standard
123,MIROC6,piControl,r1i1p1f1,piControl-spinup,r1i1p1f1,0.0,365242.0,days since 2200-1-1,standard
124,MIROC6,ssp119,r1i1p1f1,historical,r1i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
125,MIROC6,ssp126,r10i1p1f1,historical,r10i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
126,MIROC6,ssp126,r11i1p1f1,historical,r11i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
127,MIROC6,ssp126,r12i1p1f1,historical,r12i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
128,MIROC6,ssp126,r13i1p1f1,historical,r13i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
129,MIROC6,ssp126,r14i1p1f1,historical,r14i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
130,MIROC6,ssp126,r15i1p1f1,historical,r15i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
131,MIROC6,ssp126,r16i1p1f1,historical,r16i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
132,MIROC6,ssp126,r17i1p1f1,historical,r17i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
133,MIROC6,ssp126,r18i1p1f1,historical,r18i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
134,MIROC6,ssp126,r19i1p1f1,historical,r19i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
135,MIROC6,ssp126,r1i1p1f1,historical,r1i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
136,MIROC6,ssp126,r20i1p1f1,historical,r20i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
137,MIROC6,ssp126,r21i1p1f1,historical,r21i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
138,MIROC6,ssp126,r22i1p1f1,historical,r22i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
139,MIROC6,ssp126,r23i1p1f1,historical,r23i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
140,MIROC6,ssp126,r24i1p1f1,historical,r24i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
141,MIROC6,ssp126,r25i1p1f1,historical,r25i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
142,MIROC6,ssp126,r26i1p1f1,historical,r26i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
143,MIROC6,ssp126,r27i1p1f1,historical,r27i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
144,MIROC6,ssp126,r28i1p1f1,historical,r28i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
145,MIROC6,ssp126,r29i1p1f1,historical,r29i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
146,MIROC6,ssp126,r2i1p1f1,historical,r2i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
147,MIROC6,ssp126,r30i1p1f1,historical,r30i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
148,MIROC6,ssp126,r31i1p1f1,historical,r31i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
149,MIROC6,ssp126,r32i1p1f1,historical,r32i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
150,MIROC6,ssp126,r33i1p1f1,historical,r33i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
151,MIROC6,ssp126,r34i1p1f1,historical,r34i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
152,MIROC6,ssp126,r35i1p1f1,historical,r35i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
153,MIROC6,ssp126,r36i1p1f1,historical,r36i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
154,MIROC6,ssp126,r37i1p1f1,historical,r37i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
155,MIROC6,ssp126,r38i1p1f1,historical,r38i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
156,MIROC6,ssp126,r39i1p1f1,historical,r39i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
157,MIROC6,ssp126,r3i1p1f1,historical,r3i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
158,MIROC6,ssp126,r40i1p1f1,historical,r40i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
159,MIROC6,ssp126,r41i1p1f1,historical,r41i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
160,MIROC6,ssp126,r42i1p1f1,historical,r42i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
161,MIROC6,ssp126,r43i1p1f1,historical,r43i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
162,MIROC6,ssp126,r44i1p1f1,historical,r44i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
163,MIROC6,ssp126,r45i1p1f1,historical,r45i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
164,MIROC6,ssp126,r46i1p1f1,historical,r46i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
165,MIROC6,ssp126,r47i1p1f1,historical,r47i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
166,MIROC6,ssp126,r48i1p1f1,historical,r48i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
167,MIROC6,ssp126,r49i1p1f1,historical,r49i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
168,MIROC6,ssp126,r4i1p1f1,historical,r4i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
169,MIROC6,ssp126,r50i1p1f1,historical,r50i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
170,MIROC6,ssp126,r5i1p1f1,historical,r5i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
171,MIROC6,ssp126,r6i1p1f1,historical,r6i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
172,MIROC6,ssp126,r7i1p1f1,historical,r7i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
173,MIROC6,ssp126,r8i1p1f1,historical,r8i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
174,MIROC6,ssp126,r9i1p1f1,historical,r9i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
175,MIROC6,ssp245,r10i1p1f1,historical,r10i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
176,MIROC6,ssp245,r11i1p1f1,historical,r11i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
177,MIROC6,ssp245,r12i1p1f1,historical,r12i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
178,MIROC6,ssp245,r13i1p1f1,historical,r13i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
179,MIROC6,ssp245,r14i1p1f1,historical,r14i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
180,MIROC6,ssp245,r15i1p1f1,historical,r15i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
181,MIROC6,ssp245,r16i1p1f1,historical,r16i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
182,MIROC6,ssp245,r17i1p1f1,historical,r17i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
183,MIROC6,ssp245,r18i1p1f1,historical,r18i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
184,MIROC6,ssp245,r19i1p1f1,historical,r19i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
185,MIROC6,ssp245,r1i1p1f1,historical,r1i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
186,MIROC6,ssp245,r20i1p1f1,historical,r20i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
187,MIROC6,ssp245,r21i1p1f1,historical,r21i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
188,MIROC6,ssp245,r22i1p1f1,historical,r22i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
189,MIROC6,ssp245,r23i1p1f1,historical,r23i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
190,MIROC6,ssp245,r24i1p1f1,historical,r24i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
191,MIROC6,ssp245,r25i1p1f1,historical,r25i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
192,MIROC6,ssp245,r26i1p1f1,historical,r26i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
193,MIROC6,ssp245,r27i1p1f1,historical,r27i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
194,MIROC6,ssp245,r28i1p1f1,historical,r28i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
195,MIROC6,ssp245,r29i1p1f1,historical,r29i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
196,MIROC6,ssp245,r2i1p1f1,historical,r2i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
197,MIROC6,ssp245,r30i1p1f1,historical,r30i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
198,MIROC6,ssp245,r31i1p1f1,historical,r31i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
199,MIROC6,ssp245,r32i1p1f1,historical,r32i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
200,MIROC6,ssp245,r33i1p1f1,historical,r33i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
201,MIROC6,ssp245,r34i1p1f1,historical,r34i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
202,MIROC6,ssp245,r35i1p1f1,historical,r35i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
203,MIROC6,ssp245,r36i1p1f1,historical,r36i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
204,MIROC6,ssp245,r37i1p1f1,historical,r37i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
205,MIROC6,ssp245,r38i1p1f1,historical,r38i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
206,MIROC6,ssp245,r39i1p1f1,historical,r39i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
207,MIROC6,ssp245,r3i1p1f1,historical,r3i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
208,MIROC6,ssp245,r40i1p1f1,historical,r40i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
209,MIROC6,ssp245,r41i1p1f1,historical,r41i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
210,MIROC6,ssp245,r42i1p1f1,historical,r42i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
211,MIROC6,ssp245,r43i1p1f1,historical,r43i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
212,MIROC6,ssp245,r44i1p1f1,historical,r44i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
213,MIROC6,ssp245,r45i1p1f1,historical,r45i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
214,MIROC6,ssp245,r46i1p1f1,historical,r46i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
215,MIROC6,ssp245,r47i1p1f1,historical,r47i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
216,MIROC6,ssp245,r48i1p1f1,historical,r48i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
217,MIROC6,ssp245,r49i1p1f1,historical,r49i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
218,MIROC6,ssp245,r4i1p1f1,historical,r4i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
219,MIROC6,ssp245,r50i1p1f1,historical,r50i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
220,MIROC6,ssp245,r5i1p1f1,historical,r5i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
221,MIROC6,ssp245,r6i1p1f1,historical,r6i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
222,MIROC6,ssp245,r7i1p1f1,historical,r7i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
223,MIROC6,ssp245,r8i1p1f1,historical,r8i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
224,MIROC6,ssp245,r9i1p1f1,historical,r9i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
225,MIROC6,ssp370,r1i1p1f1,historical,r1i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
226,MIROC6,ssp370,r2i1p1f1,historical,r2i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
227,MIROC6,ssp370,r3i1p1f1,historical,r3i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
228,MIROC6,ssp585,r10i1p1f1,historical,r10i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
229,MIROC6,ssp585,r11i1p1f1,historical,r11i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
230,MIROC6,ssp585,r12i1p1f1,historical,r12i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
231,MIROC6,ssp585,r13i1p1f1,historical,r13i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
232,MIROC6,ssp585,r14i1p1f1,historical,r14i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
233,MIROC6,ssp585,r15i1p1f1,historical,r15i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
234,MIROC6,ssp585,r16i1p1f1,historical,r16i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
235,MIROC6,ssp585,r17i1p1f1,historical,r17i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
236,MIROC6,ssp585,r18i1p1f1,historical,r18i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
237,MIROC6,ssp585,r19i1p1f1,historical,r19i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
238,MIROC6,ssp585,r1i1p1f1,historical,r1i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
239,MIROC6,ssp585,r20i1p1f1,historical,r20i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
240,MIROC6,ssp585,r21i1p1f1,historical,r21i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
241,MIROC6,ssp585,r22i1p1f1,historical,r22i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
242,MIROC6,ssp585,r23i1p1f1,historical,r23i1p1f1,60265.0,60265.0,days since 1850-1-1,standard
