,model,exp,member,calendar
130,GISS-E2-1-G,ssp119,r5i1p1f2,365_day
131,GISS-E2-1-G,ssp126,r101i1p1f1,365_day
132,GISS-E2-1-G,ssp126,r1i1p1f2,365_day
133,GISS-E2-1-G,ssp126,r1i1p3f1,noleap
134,GISS-E2-1-G,ssp126,r1i1p5f1,noleap
135,GISS-E2-1-G,ssp126,r2i1p1f2,365_day
136,GISS-E2-1-G,ssp126,r2i1p3f1,noleap
137,GISS-E2-1-G,ssp126,r3i1p1f2,365_day
138,GISS-E2-1-G,ssp126,r3i1p3f1,noleap
139,GISS-E2-1-G,ssp126,r4i1p1f2,365_day
140,GISS-E2-1-G,ssp126,r4i1p3f1,noleap
141,GISS-E2-1-G,ssp126,r5i1p1f2,365_day
142,GISS-E2-1-G,ssp126,r5i1p3f1,noleap
143,GISS-E2-1-G,ssp245,r101i1p1f1,365_day
144,GISS-E2-1-G,ssp245,r10i1p1f2,noleap
145,GISS-E2-1-G,ssp245,r10i1p5f2,noleap
146,GISS-E2-1-G,ssp245,r1i1p1f2,365_day
147,GISS-E2-1-G,ssp245,r1i1p3f1,noleap
148,GISS-E2-1-G,ssp245,r1i1p5f1,noleap
149,GISS-E2-1-G,ssp245,r1i1p5f2,noleap
150,GISS-E2-1-G,ssp245,r2i1p1f2,365_day
151,GISS-E2-1-G,ssp245,r2i1p3f1,noleap
152,GISS-E2-1-G,ssp245,r2i1p5f1,noleap
153,GISS-E2-1-G,ssp245,r2i1p5f2,noleap
154,GISS-E2-1-G,ssp245,r3i1p1f2,365_day
155,GISS-E2-1-G,ssp245,r3i1p3f1,noleap
156,GISS-E2-1-G,ssp245,r3i1p5f1,noleap
157,GISS-E2-1-G,ssp245,r3i1p5f2,noleap
158,GISS-E2-1-G,ssp245,r4i1p1f2,365_day
159,GISS-E2-1-G,ssp245,r4i1p3f1,noleap
160,GISS-E2-1-G,ssp245,r4i1p5f1,noleap
161,GISS-E2-1-G,ssp245,r4i1p5f2,noleap
162,GISS-E2-1-G,ssp245,r5i1p1f2,365_day
163,GISS-E2-1-G,ssp245,r5i1p3f1,noleap
164,GISS-E2-1-G,ssp245,r5i1p5f1,noleap
165,GISS-E2-1-G,ssp245,r5i1p5f2,noleap
166,GISS-E2-1-G,ssp245,r6i1p1f2,noleap
167,GISS-E2-1-G,ssp245,r6i1p5f2,noleap
168,GISS-E2-1-G,ssp245,r7i1p1f2,noleap
169,GISS-E2-1-G,ssp245,r7i1p5f2,noleap
170,GISS-E2-1-G,ssp245,r8i1p1f2,noleap
171,GISS-E2-1-G,ssp245,r8i1p5f2,noleap
172,GISS-E2-1-G,ssp245,r9i1p1f2,noleap
173,GISS-E2-1-G,ssp245,r9i1p5f2,noleap
174,GISS-E2-1-G,ssp370,r10i1p1f2,noleap
175,GISS-E2-1-G,ssp370,r10i1p5f1,365_day
176,GISS-E2-1-G,ssp370,r1i1p1f2,365_day
177,GISS-E2-1-G,ssp370,r1i1p3f1,noleap
178,GISS-E2-1-G,ssp370,r1i1p3f2,noleap
179,GISS-E2-1-G,ssp370,r1i1p5f1,noleap
180,GISS-E2-1-G,ssp370,r2i1p1f2,noleap
181,GISS-E2-1-G,ssp370,r2i1p3f1,noleap
182,GISS-E2-1-G,ssp370,r2i1p3f2,noleap
183,GISS-E2-1-G,ssp370,r2i1p5f1,365_day
184,GISS-E2-1-G,ssp370,r3i1p1f2,noleap
185,GISS-E2-1-G,ssp370,r3i1p3f1,noleap
186,GISS-E2-1-G,ssp370,r3i1p3f2,noleap
187,GISS-E2-1-G,ssp370,r3i1p5f1,365_day
188,GISS-E2-1-G,ssp370,r4i1p1f2,noleap
189,GISS-E2-1-G,ssp370,r4i1p3f1,noleap
190,GISS-E2-1-G,ssp370,r4i1p5f1,365_day
191,GISS-E2-1-G,ssp370,r5i1p1f2,noleap
192,GISS-E2-1-G,ssp370,r5i1p5f1,365_day
193,GISS-E2-1-G,ssp370,r6i1p1f2,noleap
194,GISS-E2-1-G,ssp370,r6i1p5f1,365_day
195,GISS-E2-1-G,ssp370,r7i1p1f2,noleap
196,GISS-E2-1-G,ssp370,r7i1p5f1,365_day
197,GISS-E2-1-G,ssp370,r8i1p1f2,noleap
198,GISS-E2-1-G,ssp370,r8i1p5f1,365_day
199,GISS-E2-1-G,ssp370,r9i1p1f2,noleap
200,GISS-E2-1-G,ssp370,r9i1p5f1,365_day
201,GISS-E2-1-G,ssp585,r1i1p1f2,365_day
202,GISS-E2-1-G,ssp585,r1i1p3f1,noleap
203,GISS-E2-1-G,ssp585,r1i1p5f1,noleap
204,GISS-E2-1-G,ssp585,r2i1p1f2,365_day
205,GISS-E2-1-G,ssp585,r2i1p3f1,noleap
206,GISS-E2-1-G,ssp585,r3i1p1f2,365_day
207,GISS-E2-1-G,ssp585,r3i1p3f1,noleap
208,GISS-E2-1-G,ssp585,r4i1p1f2,365_day
209,GISS-E2-1-G,ssp585,r4i1p3f1,noleap
210,GISS-E2-1-G,ssp585,r5i1p1f2,365_day
211,GISS-E2-1-G,ssp585,r5i1p3f1,noleap
